documentDate,Date,documentNo,billTName,dueDate,product,productQuantity,totalPrice,Price per unit,productCost,Cost per unit,grossProfit,unit,lotNo
2048-08-05,2048-08-05,DO-0002/7999,ลูกค้าสัญญา,2048-10-20,ปากกาลูกลื่น,977,2287268.67,2341.11,1501848.82,1537.2,34.34,PKG : แพ็ค,
2048-08-06,2048-08-06,DO-0007/2508,ลูกค้าสัญญา,2049-06-08,ยางลบ,755,1319943.34,1748.27,826510.8,1094.72,37.38,PKG : แพ็ค,
2048-08-07,2048-08-07,DO-0009/9031,ลูกค้าเงินสด,2048-10-10,003 / เครื่องฟอกอากาศ,381,229002.18,601.06,173716.25,455.95,24.14,G : กรัม,
2048-08-08,2048-08-08,DO-0012/0161,ลูกค้าต่างประเทศ,2048-09-11,ดินสอ,412,172075.1,417.66,153000.3,371.36,11.09,PKG : แพ็ค,
2048-08-09,2048-08-09,DO-0005/3127,ลูกค้าต่างประเทศ,2049-06-30,สมุดโน้ต,898,771744.7,859.4,537130.94,598.14,30.4,UNIT : ขวด,
2048-08-10,2048-08-10,DO-0003/5288,ลูกค้าสัญญา,2049-07-19,ดินสอ,871,3409452.47,3914.41,2974507.8,3415.05,12.76,PKG : แพ็ค,
2048-08-11,2048-08-11,DO-0011/1508,ลูกค้าต่างประเทศ,2049-04-23,ดินสอ,547,2518133.95,4603.54,1857877.56,3396.49,26.22,PKG : แพ็ค,
2048-08-12,2048-08-12,DO-0010/5288,ลูกค้าเงินสด,2049-02-13,003 / เครื่องฟอกอากาศ,541,1898375.73,3509.01,1421096.69,2626.8,25.14,PKG : แพ็ค,
2048-08-13,2048-08-13,DO-0011/0764,ลูกค้าสัญญา,2049-03-15,ปากกาลูกลื่น,929,2525593.84,2718.62,1724241.36,1856.02,31.73,G : กรัม,
2048-08-14,2048-08-14,DO-0009/5778,ลูกค้าสัญญา,2049-03-02,สมุดโน้ต,992,2995460.88,3019.62,2356727.62,2375.73,21.32,PKG : แพ็ค,
2048-08-15,2048-08-15,DO-0012/5507,ลูกค้าต่างประเทศ,2049-02-07,ปากกาลูกลื่น,621,640329.35,1031.13,389946.02,627.93,39.1,G : กรัม,
2048-08-16,2048-08-16,DO-0011/9348,ลูกค้าต่างประเทศ,2049-03-07,ยางลบ,990,3370728.87,3404.78,2287177.22,2310.28,32.15,G : กรัม,
2048-08-17,2048-08-17,DO-0007/3820,ลูกค้าสัญญา,2049-06-11,สมุดโน้ต,321,180325.4,561.76,158046.92,492.36,12.35,G : กรัม,
2048-08-18,2048-08-18,DO-0007/3017,ลูกค้าสัญญา,2049-04-30,ดินสอ,776,920974.67,1186.82,584843.85,753.66,36.5,G : กรัม,
2048-08-19,2048-08-19,DO-0003/6298,ลูกค้าต่างประเทศ,2049-07-22,สมุดโน้ต,891,1911456.55,2145.29,1563938.68,1755.26,18.18,UNIT : ขวด,
2048-08-20,2048-08-20,DO-0003/8147,ลูกค้าเงินสด,2048-09-01,สมุดโน้ต,640,2778823.42,4341.91,2092675.78,3269.81,24.69,UNIT : ขวด,
2048-08-21,2048-08-21,DO-0012/7654,ลูกค้าต่างประเทศ,2048-11-30,ดินสอ,20,77613.3,3880.67,68747.84,3437.39,11.42,G : กรัม,
2048-08-22,2048-08-22,DO-0012/0023,ลูกค้าเงินสด,2049-03-14,ยางลบ,291,166267.59,571.37,134676.76,462.81,19.0,UNIT : ขวด,
2048-08-23,2048-08-23,DO-0002/5754,ลูกค้าสัญญา,2048-10-05,สมุดโน้ต,439,758881.79,1728.66,497471.47,1133.19,34.45,UNIT : ขวด,
2048-08-24,2048-08-24,DO-0011/7027,ลูกค้าเงินสด,2048-10-15,ดินสอ,302,523155.08,1732.3,375660.65,1243.91,28.19,G : กรัม,
2048-08-25,2048-08-25,DO-0001/1904,ลูกค้าสัญญา,2048-11-17,ปากกาลูกลื่น,159,468018.9,2943.52,305456.22,1921.11,34.73,PKG : แพ็ค,
2048-08-26,2048-08-26,DO-0003/7971,ลูกค้าสัญญา,2049-08-09,ดินสอ,348,20682.43,59.43,12799.17,36.78,38.12,G : กรัม,
2048-08-27,2048-08-27,DO-0006/6529,ลูกค้าเงินสด,2048-10-18,สมุดโน้ต,496,154754.41,312.0,96944.43,195.45,37.36,UNIT : ขวด,
2048-08-28,2048-08-28,DO-0012/1904,ลูกค้าต่างประเทศ,2048-12-03,ปากกาลูกลื่น,585,2120666.01,3625.07,1541806.43,2635.57,27.3,G : กรัม,
2048-08-29,2048-08-29,DO-0007/4326,ลูกค้าต่างประเทศ,2048-10-24,003 / เครื่องฟอกอากาศ,346,616305.58,1781.23,393143.92,1136.25,36.21,PKG : แพ็ค,
2048-08-30,2048-08-30,DO-0003/6096,ลูกค้าสัญญา,2048-12-12,สมุดโน้ต,663,2622948.7,3956.18,2173445.49,3278.2,17.14,PKG : แพ็ค,
2048-08-31,2048-08-31,DO-0003/3040,ลูกค้าเงินสด,2049-03-17,ยางลบ,662,2835659.0,4283.47,2442018.13,3688.85,13.88,UNIT : ขวด,
2048-09-01,2048-09-01,DO-0010/6131,ลูกค้าต่างประเทศ,2048-12-09,ยางลบ,140,638636.1,4561.69,433226.94,3094.48,32.16,UNIT : ขวด,
2048-09-02,2048-09-02,DO-0005/5619,ลูกค้าเงินสด,2049-02-12,ปากกาลูกลื่น,580,2442569.69,4211.33,1611739.75,2778.86,34.01,UNIT : ขวด,
2048-09-03,2048-09-03,DO-0005/0738,ลูกค้าเงินสด,2049-08-09,ดินสอ,815,2974739.85,3649.99,1932247.94,2370.86,35.04,PKG : แพ็ค,
2048-09-04,2048-09-04,DO-0011/7248,ลูกค้าเงินสด,2049-01-05,ยางลบ,155,201380.51,1299.23,128534.86,829.26,36.17,UNIT : ขวด,
2048-09-05,2048-09-05,DO-0006/1279,ลูกค้าสัญญา,2049-01-07,ปากกาลูกลื่น,22,47917.05,2178.05,29638.25,1347.19,38.15,UNIT : ขวด,
2048-09-06,2048-09-06,DO-0008/0762,ลูกค้าเงินสด,2049-05-13,003 / เครื่องฟอกอากาศ,269,1178985.26,4382.84,711493.33,2644.96,39.65,PKG : แพ็ค,
2048-09-07,2048-09-07,DO-0002/4261,ลูกค้าเงินสด,2048-10-24,ปากกาลูกลื่น,41,137814.62,3361.33,113412.8,2766.17,17.71,G : กรัม,
2048-09-08,2048-09-08,DO-0001/4065,ลูกค้าเงินสด,2049-09-05,ปากกาลูกลื่น,333,496111.21,1489.82,402528.31,1208.79,18.86,PKG : แพ็ค,
2048-09-09,2048-09-09,DO-0005/7213,ลูกค้าเงินสด,2049-01-11,ยางลบ,237,764363.46,3225.16,589369.44,2486.79,22.89,PKG : แพ็ค,
2048-09-10,2048-09-10,DO-0002/6425,ลูกค้าเงินสด,2049-06-25,สมุดโน้ต,900,3816756.56,4240.84,2459910.24,2733.23,35.55,UNIT : ขวด,
2048-09-11,2048-09-11,DO-0007/6441,ลูกค้าต่างประเทศ,2049-04-14,003 / เครื่องฟอกอากาศ,61,219590.47,3599.84,144551.56,2369.7,34.17,UNIT : ขวด,
2048-09-12,2048-09-12,DO-0006/8353,ลูกค้าต่างประเทศ,2049-06-28,ยางลบ,791,2243856.15,2836.73,1683605.58,2128.45,24.97,G : กรัม,
2048-09-13,2048-09-13,DO-0001/5156,ลูกค้าต่างประเทศ,2049-06-03,003 / เครื่องฟอกอากาศ,351,357095.32,1017.37,237202.57,675.79,33.57,UNIT : ขวด,
2048-09-14,2048-09-14,DO-0001/6529,ลูกค้าต่างประเทศ,2049-01-10,สมุดโน้ต,773,3341659.24,4322.97,2345659.58,3034.49,29.81,UNIT : ขวด,
2048-09-15,2048-09-15,DO-0009/5519,ลูกค้าเงินสด,2049-03-06,003 / เครื่องฟอกอากาศ,843,1002803.29,1189.56,715149.92,848.34,28.68,PKG : แพ็ค,
2048-09-16,2048-09-16,DO-0005/6748,ลูกค้าต่างประเทศ,2049-02-13,ยางลบ,754,1152989.12,1529.16,814296.88,1079.97,29.38,G : กรัม,
2048-09-17,2048-09-17,DO-0006/0957,ลูกค้าสัญญา,2048-11-18,003 / เครื่องฟอกอากาศ,952,1635552.57,1718.02,1090373.93,1145.35,33.33,PKG : แพ็ค,
2048-09-18,2048-09-18,DO-0005/6432,ลูกค้าต่างประเทศ,2048-09-28,003 / เครื่องฟอกอากาศ,517,2198199.31,4251.84,1414683.94,2736.33,35.64,G : กรัม,
2048-09-19,2048-09-19,DO-0005/8469,ลูกค้าต่างประเทศ,2049-08-08,สมุดโน้ต,873,739657.59,847.26,664462.06,761.12,10.17,G : กรัม,
2048-09-20,2048-09-20,DO-0004/3028,ลูกค้าต่างประเทศ,2048-12-28,003 / เครื่องฟอกอากาศ,271,1186840.57,4379.49,898468.11,3315.38,24.3,PKG : แพ็ค,
2048-09-21,2048-09-21,DO-0002/6136,ลูกค้าเงินสด,2049-09-15,ปากกาลูกลื่น,145,347420.62,2396.0,288377.28,1988.81,16.99,G : กรัม,
2048-09-22,2048-09-22,DO-0002/1187,ลูกค้าสัญญา,2049-01-18,ยางลบ,708,742132.31,1048.21,616637.85,870.96,16.91,G : กรัม,
2048-09-23,2048-09-23,DO-0008/6022,ลูกค้าต่างประเทศ,2049-09-02,ปากกาลูกลื่น,112,96762.88,863.95,71979.92,642.68,25.61,G : กรัม,
2048-09-24,2048-09-24,DO-0010/7974,ลูกค้าต่างประเทศ,2049-07-18,003 / เครื่องฟอกอากาศ,11,3318.71,301.7,2669.07,242.64,19.58,G : กรัม,
2048-09-25,2048-09-25,DO-0009/6311,ลูกค้าสัญญา,2049-02-10,สมุดโน้ต,590,1935256.66,3280.1,1407799.14,2386.1,27.26,PKG : แพ็ค,
2048-09-26,2048-09-26,DO-0010/7072,ลูกค้าต่างประเทศ,2048-11-24,ยางลบ,296,299696.24,1012.49,263243.73,889.34,12.16,G : กรัม,
2048-09-27,2048-09-27,DO-0006/8886,ลูกค้าสัญญา,2048-11-26,003 / เครื่องฟอกอากาศ,968,4833313.76,4993.09,3034934.16,3135.26,37.21,G : กรัม,
2048-09-28,2048-09-28,DO-0001/1229,ลูกค้าสัญญา,2049-01-19,ดินสอ,113,159459.61,1411.15,113884.65,1007.83,28.58,UNIT : ขวด,
2048-09-29,2048-09-29,DO-0012/3867,ลูกค้าสัญญา,2049-03-08,ยางลบ,457,824390.96,1803.92,615100.83,1345.95,25.39,G : กรัม,
2048-09-30,2048-09-30,DO-0010/8338,ลูกค้าเงินสด,2049-06-26,ดินสอ,511,205412.79,401.98,173958.35,340.43,15.31,PKG : แพ็ค,
2048-10-01,2048-10-01,DO-0007/8754,ลูกค้าเงินสด,2049-06-11,ดินสอ,888,2672081.95,3009.1,1801130.38,2028.3,32.59,UNIT : ขวด,
2048-10-02,2048-10-02,DO-0008/9724,ลูกค้าสัญญา,2049-02-04,ยางลบ,862,373788.77,433.63,254384.15,295.11,31.94,G : กรัม,
2048-10-03,2048-10-03,DO-0004/0267,ลูกค้าสัญญา,2048-12-13,ยางลบ,216,340636.96,1577.02,274554.34,1271.08,19.4,G : กรัม,
2048-10-04,2048-10-04,DO-0012/0978,ลูกค้าเงินสด,2048-12-30,สมุดโน้ต,810,336632.42,415.6,218642.45,269.93,35.05,PKG : แพ็ค,
2048-10-05,2048-10-05,DO-0009/5002,ลูกค้าต่างประเทศ,2049-07-28,ปากกาลูกลื่น,287,1066143.02,3714.78,868498.32,3026.13,18.54,UNIT : ขวด,
2048-10-06,2048-10-06,DO-0007/5932,ลูกค้าสัญญา,2049-03-25,สมุดโน้ต,398,1455507.55,3657.05,1070170.71,2688.87,26.47,G : กรัม,
2048-10-07,2048-10-07,DO-0009/9409,ลูกค้าต่างประเทศ,2049-07-05,สมุดโน้ต,817,1109215.25,1357.67,806697.78,987.39,27.27,PKG : แพ็ค,
2048-10-08,2048-10-08,DO-0009/5760,ลูกค้าต่างประเทศ,2049-03-02,ยางลบ,783,2865642.2,3659.82,2182106.83,2786.85,23.85,G : กรัม,
2048-10-09,2048-10-09,DO-0001/7059,ลูกค้าต่างประเทศ,2048-11-12,ดินสอ,402,1404571.4,3493.96,1179949.23,2935.2,15.99,G : กรัม,
2048-10-10,2048-10-10,DO-0004/3289,ลูกค้าต่างประเทศ,2049-04-17,003 / เครื่องฟอกอากาศ,220,1056242.86,4801.1,783003.95,3559.11,25.87,UNIT : ขวด,
2048-10-11,2048-10-11,DO-0011/1285,ลูกค้าสัญญา,2049-08-08,สมุดโน้ต,25,71253.44,2850.14,60296.81,2411.87,15.38,G : กรัม,
2048-10-12,2048-10-12,DO-0012/0361,ลูกค้าต่างประเทศ,2049-06-07,สมุดโน้ต,223,791866.97,3550.97,629359.47,2822.24,20.52,PKG : แพ็ค,
2048-10-13,2048-10-13,DO-0012/5853,ลูกค้าสัญญา,2048-11-17,003 / เครื่องฟอกอากาศ,135,573752.9,4250.02,493364.8,3654.55,14.01,UNIT : ขวด,
2048-10-14,2048-10-14,DO-0006/4175,ลูกค้าเงินสด,2048-12-01,ปากกาลูกลื่น,159,450893.22,2835.81,339446.49,2134.88,24.72,UNIT : ขวด,
2048-10-15,2048-10-15,DO-0001/6793,ลูกค้าต่างประเทศ,2049-04-15,ดินสอ,936,241738.94,258.27,201443.98,215.22,16.67,G : กรัม,
2048-10-16,2048-10-16,DO-0002/0119,ลูกค้าต่างประเทศ,2048-10-24,003 / เครื่องฟอกอากาศ,619,456820.38,738.0,338150.01,546.28,25.98,PKG : แพ็ค,
2048-10-17,2048-10-17,DO-0009/1877,ลูกค้าสัญญา,2049-07-21,สมุดโน้ต,945,3776823.92,3996.64,2548040.57,2696.34,32.53,G : กรัม,
2048-10-18,2048-10-18,DO-0002/6836,ลูกค้าต่างประเทศ,2049-07-05,ปากกาลูกลื่น,248,561255.6,2263.13,391131.43,1577.14,30.31,PKG : แพ็ค,
2048-10-19,2048-10-19,DO-0009/2332,ลูกค้าเงินสด,2049-07-28,ดินสอ,454,1394732.6,3072.1,1051490.52,2316.06,24.61,G : กรัม,
2048-10-20,2048-10-20,DO-0012/6780,ลูกค้าสัญญา,2049-05-20,ดินสอ,51,17800.6,349.03,11257.46,220.73,36.76,PKG : แพ็ค,
2048-10-21,2048-10-21,DO-0009/5095,ลูกค้าต่างประเทศ,2049-01-18,ดินสอ,153,165851.77,1084.0,129921.86,849.16,21.66,UNIT : ขวด,
2048-10-22,2048-10-22,DO-0004/7722,ลูกค้าสัญญา,2049-08-03,ปากกาลูกลื่น,233,1126642.66,4835.38,962731.57,4131.9,14.55,PKG : แพ็ค,
2048-10-23,2048-10-23,DO-0008/8420,ลูกค้าเงินสด,2049-07-11,สมุดโน้ต,19,68171.32,3587.96,51662.06,2719.06,24.22,UNIT : ขวด,
2048-10-24,2048-10-24,DO-0008/3938,ลูกค้าสัญญา,2048-12-17,สมุดโน้ต,295,538351.3,1824.92,433920.5,1470.92,19.4,UNIT : ขวด,
2048-10-25,2048-10-25,DO-0006/0319,ลูกค้าต่างประเทศ,2049-10-04,ยางลบ,464,73465.96,158.33,45196.52,97.41,38.48,UNIT : ขวด,
2048-10-26,2048-10-26,DO-0011/9733,ลูกค้าต่างประเทศ,2048-12-09,003 / เครื่องฟอกอากาศ,946,4463377.23,4718.16,3741919.5,3955.52,16.16,G : กรัม,
2048-10-27,2048-10-27,DO-0001/7234,ลูกค้าสัญญา,2049-02-08,ยางลบ,300,416497.75,1388.33,347790.91,1159.3,16.5,PKG : แพ็ค,
2048-10-28,2048-10-28,DO-0005/4741,ลูกค้าสัญญา,2049-03-23,ปากกาลูกลื่น,598,2442432.03,4084.33,1845825.08,3086.66,24.43,G : กรัม,
2048-10-29,2048-10-29,DO-0012/7406,ลูกค้าต่างประเทศ,2049-06-23,สมุดโน้ต,557,1072203.09,1924.96,691592.95,1241.64,35.5,UNIT : ขวด,
2048-10-30,2048-10-30,DO-0011/5712,ลูกค้าสัญญา,2049-09-12,สมุดโน้ต,530,2364001.67,4460.38,2097223.25,3957.02,11.29,UNIT : ขวด,
2048-10-31,2048-10-31,DO-0008/6124,ลูกค้าต่างประเทศ,2049-08-18,ดินสอ,916,2070651.78,2260.54,1311349.22,1431.6,36.67,G : กรัม,
2048-11-01,2048-11-01,DO-0007/8343,ลูกค้าต่างประเทศ,2048-12-15,ยางลบ,82,181433.34,2212.6,138727.17,1691.79,23.54,UNIT : ขวด,
2048-11-02,2048-11-02,DO-0001/2935,ลูกค้าต่างประเทศ,2048-11-24,ปากกาลูกลื่น,699,1776302.03,2541.2,1507452.77,2156.58,15.14,PKG : แพ็ค,
2048-11-03,2048-11-03,DO-0001/9312,ลูกค้าเงินสด,2049-07-14,003 / เครื่องฟอกอากาศ,654,1990142.83,3043.03,1369026.63,2093.31,31.21,UNIT : ขวด,
2048-11-04,2048-11-04,DO-0004/7779,ลูกค้าเงินสด,2049-03-26,ยางลบ,947,4424557.81,4672.18,2897620.81,3059.79,34.51,UNIT : ขวด,
2048-11-05,2048-11-05,DO-0008/7217,ลูกค้าเงินสด,2048-12-14,ยางลบ,906,4248263.67,4689.03,2595723.14,2865.04,38.9,G : กรัม,
2048-11-06,2048-11-06,DO-0005/4305,ลูกค้าสัญญา,2049-05-23,ดินสอ,170,160854.69,946.2,123068.38,723.93,23.49,PKG : แพ็ค,
2048-11-07,2048-11-07,DO-0003/0078,ลูกค้าสัญญา,2048-12-30,ปากกาลูกลื่น,302,370847.25,1227.97,261107.37,864.59,29.59,UNIT : ขวด,
2048-11-08,2048-11-08,DO-0007/8734,ลูกค้าสัญญา,2049-05-05,ปากกาลูกลื่น,396,1102694.29,2784.58,717289.06,1811.34,34.95,G : กรัม,
2048-11-09,2048-11-09,DO-0008/4725,ลูกค้าต่างประเทศ,2049-05-19,สมุดโน้ต,194,865365.99,4460.65,545983.62,2814.35,36.91,UNIT : ขวด,
2048-11-10,2048-11-10,DO-0012/8189,ลูกค้าต่างประเทศ,2048-11-12,สมุดโน้ต,826,3737661.8,4525.01,3124037.35,3782.13,16.42,PKG : แพ็ค,
2048-11-11,2048-11-11,DO-0005/1206,ลูกค้าต่างประเทศ,2049-11-09,ยางลบ,203,499692.75,2461.54,317956.3,1566.29,36.37,PKG : แพ็ค,
2048-11-12,2048-11-12,DO-0006/5611,ลูกค้าเงินสด,2049-09-17,ยางลบ,922,3701135.51,4014.25,2657590.76,2882.42,28.2,UNIT : ขวด,
2048-11-13,2048-11-13,DO-0002/3898,ลูกค้าสัญญา,2049-06-20,สมุดโน้ต,387,1652148.74,4269.12,1419194.66,3667.17,14.1,PKG : แพ็ค,
2048-11-14,2048-11-14,DO-0007/9941,ลูกค้าสัญญา,2049-03-22,ดินสอ,752,1252490.67,1665.55,1055186.86,1403.17,15.75,G : กรัม,
2048-11-15,2048-11-15,DO-0007/9620,ลูกค้าสัญญา,2049-07-13,ยางลบ,442,68299.62,154.52,61341.3,138.78,10.19,PKG : แพ็ค,
2048-11-16,2048-11-16,DO-0001/7046,ลูกค้าต่างประเทศ,2049-04-06,สมุดโน้ต,44,70490.81,1602.06,53988.54,1227.01,23.41,UNIT : ขวด,
2048-11-17,2048-11-17,DO-0008/6537,ลูกค้าต่างประเทศ,2049-01-26,สมุดโน้ต,92,336435.59,3656.91,293820.78,3193.7,12.67,PKG : แพ็ค,
2048-11-18,2048-11-18,DO-0001/4976,ลูกค้าต่างประเทศ,2049-08-09,ยางลบ,241,523552.19,2172.42,331710.23,1376.39,36.64,UNIT : ขวด,
2048-11-19,2048-11-19,DO-0005/7983,ลูกค้าต่างประเทศ,2049-07-11,ปากกาลูกลื่น,989,4584764.98,4635.76,2983627.04,3016.81,34.92,UNIT : ขวด,
2048-11-20,2048-11-20,DO-0002/4533,ลูกค้าสัญญา,2049-08-06,003 / เครื่องฟอกอากาศ,749,231663.55,309.3,151257.53,201.95,34.71,PKG : แพ็ค,
2048-11-21,2048-11-21,DO-0007/3870,ลูกค้าสัญญา,2049-05-10,ปากกาลูกลื่น,653,34880.18,53.42,23424.88,35.87,32.84,G : กรัม,
2048-11-22,2048-11-22,DO-0004/1915,ลูกค้าต่างประเทศ,2049-06-21,สมุดโน้ต,46,173379.79,3769.13,127735.5,2776.86,26.33,G : กรัม,
2048-11-23,2048-11-23,DO-0005/3739,ลูกค้าสัญญา,2049-11-15,ดินสอ,687,3000286.15,4367.23,2370953.32,3451.17,20.98,PKG : แพ็ค,
2048-11-24,2048-11-24,DO-0006/2027,ลูกค้าสัญญา,2049-07-13,ปากกาลูกลื่น,463,1639148.54,3540.28,1340876.99,2896.06,18.2,UNIT : ขวด,
2048-11-25,2048-11-25,DO-0006/3354,ลูกค้าเงินสด,2049-09-20,003 / เครื่องฟอกอากาศ,155,525571.38,3390.78,422319.81,2724.64,19.65,PKG : แพ็ค,
2048-11-26,2048-11-26,DO-0009/8077,ลูกค้าเงินสด,2049-05-11,สมุดโน้ต,271,415645.96,1533.75,313823.51,1158.02,24.5,PKG : แพ็ค,
2048-11-27,2048-11-27,DO-0006/2850,ลูกค้าต่างประเทศ,2049-06-11,003 / เครื่องฟอกอากาศ,845,3057884.52,3618.8,2306520.75,2729.61,24.57,UNIT : ขวด,
2048-11-28,2048-11-28,DO-0004/7038,ลูกค้าต่างประเทศ,2048-12-16,ดินสอ,711,1531653.94,2154.22,1076916.98,1514.65,29.69,PKG : แพ็ค,
2048-11-29,2048-11-29,DO-0006/7241,ลูกค้าต่างประเทศ,2049-05-07,สมุดโน้ต,49,184642.56,3768.22,151175.4,3085.21,18.13,G : กรัม,
2048-11-30,2048-11-30,DO-0004/6603,ลูกค้าต่างประเทศ,2049-06-27,003 / เครื่องฟอกอากาศ,358,1732343.4,4838.95,1555884.86,4346.05,10.19,UNIT : ขวด,
2048-12-01,2048-12-01,DO-0008/7054,ลูกค้าต่างประเทศ,2049-10-14,สมุดโน้ต,216,199956.35,925.72,132296.18,612.48,33.84,G : กรัม,
2048-12-02,2048-12-02,DO-0003/3832,ลูกค้าต่างประเทศ,2049-02-10,003 / เครื่องฟอกอากาศ,628,1229046.95,1957.08,897075.18,1428.46,27.01,G : กรัม,
2048-12-03,2048-12-03,DO-0012/4184,ลูกค้าต่างประเทศ,2049-01-07,สมุดโน้ต,962,2820953.78,2932.38,1748942.04,1818.03,38.0,G : กรัม,
2048-12-04,2048-12-04,DO-0012/2317,ลูกค้าเงินสด,2049-03-16,ยางลบ,255,860506.94,3374.54,597536.57,2343.28,30.56,PKG : แพ็ค,
2048-12-05,2048-12-05,DO-0008/1988,ลูกค้าสัญญา,2048-12-17,ปากกาลูกลื่น,791,2444464.33,3090.35,2168226.3,2741.12,11.3,UNIT : ขวด,
2048-12-06,2048-12-06,DO-0009/1623,ลูกค้าต่างประเทศ,2048-12-08,สมุดโน้ต,679,185337.21,272.96,156101.85,229.9,15.77,UNIT : ขวด,
2048-12-07,2048-12-07,DO-0001/5301,ลูกค้าต่างประเทศ,2049-10-04,003 / เครื่องฟอกอากาศ,300,766267.16,2554.22,494031.39,1646.77,35.53,G : กรัม,
2048-12-08,2048-12-08,DO-0009/2603,ลูกค้าสัญญา,2049-03-17,สมุดโน้ต,49,163640.72,3339.61,104109.07,2124.67,36.38,G : กรัม,
2048-12-09,2048-12-09,DO-0005/9880,ลูกค้าสัญญา,2049-03-15,สมุดโน้ต,757,2390130.58,3157.37,1806626.73,2386.56,24.41,PKG : แพ็ค,
2048-12-10,2048-12-10,DO-0004/2011,ลูกค้าสัญญา,2049-11-18,สมุดโน้ต,628,2142133.9,3411.04,1319928.66,2101.8,38.38,UNIT : ขวด,
2048-12-11,2048-12-11,DO-0010/8550,ลูกค้าเงินสด,2049-10-23,ดินสอ,133,61991.97,466.11,44317.73,333.22,28.51,PKG : แพ็ค,
2048-12-12,2048-12-12,DO-0005/7381,ลูกค้าสัญญา,2049-11-12,ปากกาลูกลื่น,851,1745119.21,2050.67,1135141.39,1333.89,34.95,G : กรัม,
2048-12-13,2048-12-13,DO-0003/1844,ลูกค้าต่างประเทศ,2049-09-10,003 / เครื่องฟอกอากาศ,622,1723517.09,2770.93,1212392.43,1949.18,29.66,G : กรัม,
2048-12-14,2048-12-14,DO-0011/8424,ลูกค้าสัญญา,2049-09-15,สมุดโน้ต,750,3295611.18,4394.15,2465085.16,3286.78,25.2,UNIT : ขวด,
2048-12-15,2048-12-15,DO-0003/6476,ลูกค้าต่างประเทศ,2049-03-14,ยางลบ,478,1000470.99,2093.04,767510.56,1605.67,23.29,PKG : แพ็ค,
2048-12-16,2048-12-16,DO-0008/4699,ลูกค้าต่างประเทศ,2049-06-17,003 / เครื่องฟอกอากาศ,710,824983.02,1161.95,560893.66,789.99,32.01,PKG : แพ็ค,
2048-12-17,2048-12-17,DO-0008/9329,ลูกค้าต่างประเทศ,2049-10-11,สมุดโน้ต,80,310843.93,3885.55,187939.45,2349.24,39.54,G : กรัม,
2048-12-18,2048-12-18,DO-0008/1029,ลูกค้าต่างประเทศ,2049-03-11,ยางลบ,375,1093065.65,2914.84,756665.45,2017.77,30.78,UNIT : ขวด,
2048-12-19,2048-12-19,DO-0008/7113,ลูกค้าสัญญา,2049-05-05,สมุดโน้ต,379,698109.1,1841.98,503646.66,1328.88,27.86,UNIT : ขวด,
2048-12-20,2048-12-20,DO-0007/8967,ลูกค้าสัญญา,2049-08-21,ยางลบ,368,1180543.7,3208.0,1045117.55,2839.99,11.47,UNIT : ขวด,
2048-12-21,2048-12-21,DO-0001/1820,ลูกค้าเงินสด,2048-12-27,ยางลบ,741,690605.53,931.99,516425.63,696.93,25.22,UNIT : ขวด,
2048-12-22,2048-12-22,DO-0002/7962,ลูกค้าสัญญา,2049-10-25,สมุดโน้ต,642,2251952.61,3507.71,1877994.29,2925.22,16.61,UNIT : ขวด,
2048-12-23,2048-12-23,DO-0007/2242,ลูกค้าสัญญา,2049-08-05,ปากกาลูกลื่น,958,46274.54,48.3,29358.01,30.65,36.56,PKG : แพ็ค,
2048-12-24,2048-12-24,DO-0003/0177,ลูกค้าเงินสด,2049-04-23,ดินสอ,69,117658.08,1705.19,74601.31,1081.18,36.59,G : กรัม,
2048-12-25,2048-12-25,DO-0004/6028,ลูกค้าสัญญา,2049-08-28,ดินสอ,426,1022354.51,2399.89,621465.82,1458.84,39.21,PKG : แพ็ค,
2048-12-26,2048-12-26,DO-0004/4692,ลูกค้าเงินสด,2049-05-09,ยางลบ,762,2283160.46,2996.27,1759478.37,2309.03,22.94,UNIT : ขวด,
2048-12-27,2048-12-27,DO-0004/8849,ลูกค้าต่างประเทศ,2049-04-06,003 / เครื่องฟอกอากาศ,531,2614205.51,4923.17,2111516.64,3976.49,19.23,G : กรัม,
2048-12-28,2048-12-28,DO-0003/3679,ลูกค้าเงินสด,2049-06-28,สมุดโน้ต,891,886201.2,994.61,712949.09,800.17,19.55,G : กรัม,
2048-12-29,2048-12-29,DO-0008/0593,ลูกค้าสัญญา,2049-03-08,สมุดโน้ต,496,46371.31,93.49,34061.65,68.67,26.55,G : กรัม,
2048-12-30,2048-12-30,DO-0010/4662,ลูกค้าสัญญา,2049-05-22,ยางลบ,165,760115.91,4606.76,464577.08,2815.62,38.88,UNIT : ขวด,
2048-12-31,2048-12-31,DO-0011/6922,ลูกค้าสัญญา,2049-09-23,003 / เครื่องฟอกอากาศ,386,730025.17,1891.26,566787.7,1468.36,22.36,G : กรัม,
2049-01-01,2049-01-01,DO-0012/7931,ลูกค้าสัญญา,2049-03-17,ยางลบ,404,1475274.21,3651.67,1260140.24,3119.16,14.58,PKG : แพ็ค,
2049-01-02,2049-01-02,DO-0012/8742,ลูกค้าต่างประเทศ,2049-05-01,003 / เครื่องฟอกอากาศ,944,4325671.17,4582.28,3703702.9,3923.41,14.38,PKG : แพ็ค,
