documentDate,Date,documentNo,billTName,dueDate,product,productQuantity,totalPrice,Price per unit,productCost,Cost per unit,grossProfit,unit,lotNo
2024-04-26,2024-04-26,DO-0005/5458,ลูกค้าต่างประเทศ,2024-09-19,สินค้า_4,911,2003452.84,2199.18,1341507.96,1472.57,33.04,UNIT : ขวด,
2024-04-26,2024-04-26,DO-0007/9231,ลูกค้าต่างประเทศ,2024-11-05,สินค้า_4,656,127763.64,194.76,108586.6,165.53,15.01,UNIT : ขวด,
2024-04-26,2024-04-26,DO-0007/0489,ลูกค้าต่างประเทศ,2025-04-24,สินค้า_2,937,151252.66,161.42,118853.26,126.84,21.42,PKG : แพ็ค,
2024-04-27,2024-04-27,DO-0009/6926,ลูกค้าสัญญา,2025-01-17,สินค้า_6,264,1161839.45,4400.91,808319.07,3061.81,30.43,UNIT : ขวด,
2024-04-27,2024-04-27,DO-0006/5422,ลูกค้าสัญญา,2024-07-02,สินค้า_8,583,1205978.32,2068.57,930749.22,1596.48,22.82,UNIT : ขวด,
2024-04-27,2024-04-27,DO-0010/0708,ลูกค้าเงินสด,2024-08-19,สินค้า_9,690,1407584.82,2039.98,874168.63,1266.91,37.9,G : กรัม,
2024-04-27,2024-04-27,DO-0002/8820,ลูกค้าสัญญา,2025-01-28,สินค้า_5,157,369546.73,2353.8,326249.61,2078.02,11.72,PKG : แพ็ค,
2024-04-27,2024-04-27,DO-0007/2048,ลูกค้าเงินสด,2024-11-23,สินค้า_5,746,628190.39,842.08,523604.42,701.88,16.65,PKG : แพ็ค,
2024-04-27,2024-04-27,DO-0005/0253,ลูกค้าต่างประเทศ,2024-06-13,สินค้า_3,795,1971367.31,2479.71,1763482.0,2218.22,10.55,G : กรัม,
2024-04-28,2024-04-28,DO-0012/7051,ลูกค้าต่างประเทศ,2024-11-06,สินค้า_9,442,1452773.84,3286.82,1012925.34,2291.69,30.28,G : กรัม,
2024-04-28,2024-04-28,DO-0012/4463,ลูกค้าต่างประเทศ,2024-09-29,สินค้า_6,811,2011861.98,2480.72,1441907.49,1777.94,28.33,UNIT : ขวด,
2024-04-28,2024-04-28,DO-0010/0362,ลูกค้าเงินสด,2025-03-04,สินค้า_8,426,1627815.0,3821.16,1455957.69,3417.74,10.56,G : กรัม,
2024-04-28,2024-04-28,DO-0011/9497,ลูกค้าต่างประเทศ,2025-04-09,สินค้า_3,688,1476732.61,2146.41,1263888.0,1837.05,14.41,PKG : แพ็ค,
2024-04-28,2024-04-28,DO-0010/5447,ลูกค้าเงินสด,2024-05-07,สินค้า_2,791,2419598.19,3058.91,1636930.39,2069.44,32.35,PKG : แพ็ค,
2024-04-29,2024-04-29,DO-0008/4423,ลูกค้าเงินสด,2024-09-27,สินค้า_3,3,377.2,125.73,330.42,110.14,12.4,UNIT : ขวด,
2024-04-29,2024-04-29,DO-0002/8146,ลูกค้าสัญญา,2024-08-04,สินค้า_6,314,600998.17,1914.01,506084.84,1611.74,15.79,G : กรัม,
2024-04-29,2024-04-29,DO-0009/7776,ลูกค้าต่างประเทศ,2024-08-29,สินค้า_4,547,1072630.6,1960.93,743642.0,1359.49,30.67,UNIT : ขวด,
2024-04-29,2024-04-29,DO-0008/3460,ลูกค้าเงินสด,2024-05-24,สินค้า_4,79,290670.93,3679.38,195176.33,2470.59,32.85,PKG : แพ็ค,
2024-04-29,2024-04-29,DO-0011/6907,ลูกค้าสัญญา,2024-11-20,สินค้า_1,661,2492190.29,3770.33,2238647.08,3386.76,10.17,G : กรัม,
2024-04-29,2024-04-29,DO-0004/9178,ลูกค้าสัญญา,2024-05-22,สินค้า_2,498,1909317.6,3833.97,1442221.51,2896.03,24.46,PKG : แพ็ค,
2024-04-30,2024-04-30,DO-0008/2874,ลูกค้าเงินสด,2024-11-17,สินค้า_8,80,276203.69,3452.55,202221.84,2527.77,26.79,G : กรัม,
2024-04-30,2024-04-30,DO-0002/8314,ลูกค้าสัญญา,2025-03-11,สินค้า_1,353,423933.14,1200.94,373323.25,1057.57,11.94,UNIT : ขวด,
2024-04-30,2024-04-30,DO-0005/2664,ลูกค้าสัญญา,2025-04-15,สินค้า_2,465,474856.7,1021.2,306786.36,659.76,35.39,G : กรัม,
2024-04-30,2024-04-30,DO-0011/8332,ลูกค้าสัญญา,2024-05-27,สินค้า_4,91,226112.75,2484.76,159563.91,1753.45,29.43,G : กรัม,
2024-04-30,2024-04-30,DO-0010/1279,ลูกค้าเงินสด,2024-06-30,สินค้า_7,139,69514.55,500.1,62480.97,449.5,10.12,UNIT : ขวด,
2024-05-01,2024-05-01,DO-0001/7879,ลูกค้าสัญญา,2025-01-22,สินค้า_10,466,936722.88,2010.13,661646.84,1419.84,29.37,PKG : แพ็ค,
2024-05-01,2024-05-01,DO-0011/2061,ลูกค้าต่างประเทศ,2025-03-31,สินค้า_4,975,3445013.08,3533.35,2370966.97,2431.76,31.18,G : กรัม,
2024-05-01,2024-05-01,DO-0007/3154,ลูกค้าสัญญา,2024-10-22,สินค้า_2,757,1635274.72,2160.2,1227989.78,1622.18,24.91,G : กรัม,
2024-05-01,2024-05-01,DO-0007/7106,ลูกค้าต่างประเทศ,2024-05-20,สินค้า_10,805,747849.88,929.01,522508.01,649.08,30.13,PKG : แพ็ค,
2024-05-01,2024-05-01,DO-0007/8722,ลูกค้าสัญญา,2024-10-08,สินค้า_10,55,45292.16,823.49,30686.61,557.94,32.25,UNIT : ขวด,
2024-05-01,2024-05-01,DO-0011/1548,ลูกค้าเงินสด,2024-10-19,สินค้า_10,646,1316951.62,2038.62,850220.95,1316.13,35.44,PKG : แพ็ค,
2024-05-02,2024-05-02,DO-0009/1325,ลูกค้าสัญญา,2024-05-12,สินค้า_4,714,431612.8,604.5,348435.25,488.0,19.27,PKG : แพ็ค,
2024-05-02,2024-05-02,DO-0003/1512,ลูกค้าสัญญา,2024-07-30,สินค้า_6,397,1698572.17,4278.52,1269111.2,3196.75,25.28,G : กรัม,
2024-05-02,2024-05-02,DO-0012/4307,ลูกค้าเงินสด,2024-11-01,สินค้า_10,147,78757.64,535.77,58080.9,395.11,26.25,UNIT : ขวด,
2024-05-02,2024-05-02,DO-0006/8378,ลูกค้าสัญญา,2024-08-21,สินค้า_10,685,380269.86,555.14,289499.52,422.63,23.87,G : กรัม,
2024-05-02,2024-05-02,DO-0010/9939,ลูกค้าเงินสด,2024-11-29,สินค้า_2,140,440855.06,3148.96,373288.48,2666.35,15.33,UNIT : ขวด,
2024-05-03,2024-05-03,DO-0004/2216,ลูกค้าต่างประเทศ,2024-09-07,สินค้า_10,368,578060.31,1570.82,381940.2,1037.88,33.93,UNIT : ขวด,
2024-05-03,2024-05-03,DO-0012/7338,ลูกค้าสัญญา,2024-07-24,สินค้า_2,78,90289.81,1157.56,71084.79,911.34,21.27,UNIT : ขวด,
2024-05-03,2024-05-03,DO-0006/2238,ลูกค้าเงินสด,2025-01-13,สินค้า_5,376,221126.72,588.1,172113.07,457.75,22.17,G : กรัม,
2024-05-03,2024-05-03,DO-0008/1543,ลูกค้าสัญญา,2024-08-27,สินค้า_5,382,735069.28,1924.27,507819.14,1329.37,30.92,UNIT : ขวด,
2024-05-03,2024-05-03,DO-0003/9173,ลูกค้าสัญญา,2024-05-15,สินค้า_4,894,1176788.5,1316.32,928951.81,1039.1,21.06,UNIT : ขวด,
2024-05-03,2024-05-03,DO-0005/0762,ลูกค้าต่างประเทศ,2025-02-21,สินค้า_7,152,104347.62,686.5,92632.04,609.42,11.23,UNIT : ขวด,
2024-05-04,2024-05-04,DO-0012/2026,ลูกค้าต่างประเทศ,2024-05-08,สินค้า_1,735,3022008.82,4111.58,2354005.24,3202.73,22.1,G : กรัม,
2024-05-04,2024-05-04,DO-0008/0986,ลูกค้าต่างประเทศ,2024-09-09,สินค้า_8,118,86253.64,730.96,66887.6,566.84,22.45,PKG : แพ็ค,
2024-05-04,2024-05-04,DO-0007/3248,ลูกค้าสัญญา,2025-02-21,สินค้า_5,541,684357.75,1264.99,424337.2,784.36,37.99,UNIT : ขวด,
2024-05-04,2024-05-04,DO-0004/4524,ลูกค้าต่างประเทศ,2025-04-04,สินค้า_5,771,587808.55,762.4,443703.29,575.49,24.52,PKG : แพ็ค,
2024-05-04,2024-05-04,DO-0003/7775,ลูกค้าต่างประเทศ,2024-12-25,สินค้า_5,655,3037044.79,4636.71,2187030.15,3338.98,27.99,G : กรัม,
2024-05-05,2024-05-05,DO-0012/9019,ลูกค้าสัญญา,2024-11-10,สินค้า_3,662,2769379.54,4183.35,2256065.17,3407.95,18.54,PKG : แพ็ค,
2024-05-05,2024-05-05,DO-0002/0341,ลูกค้าเงินสด,2025-02-18,สินค้า_6,549,2565519.9,4673.08,1716639.66,3126.85,33.09,UNIT : ขวด,
2024-05-05,2024-05-05,DO-0001/3334,ลูกค้าเงินสด,2024-10-31,สินค้า_8,225,938456.08,4170.92,674327.75,2997.01,28.14,G : กรัม,
2024-05-05,2024-05-05,DO-0012/7602,ลูกค้าต่างประเทศ,2024-05-07,สินค้า_2,802,1564901.31,1951.25,1319885.21,1645.74,15.66,UNIT : ขวด,
2024-05-05,2024-05-05,DO-0005/9452,ลูกค้าสัญญา,2024-10-05,สินค้า_9,288,538751.98,1870.67,456109.76,1583.71,15.34,PKG : แพ็ค,
2024-05-05,2024-05-05,DO-0007/2657,ลูกค้าเงินสด,2025-01-27,สินค้า_8,339,723880.53,2135.34,455277.75,1343.0,37.11,G : กรัม,
2024-05-06,2024-05-06,DO-0010/1520,ลูกค้าเงินสด,2024-07-05,สินค้า_6,539,1080011.72,2003.73,719778.1,1335.4,33.35,PKG : แพ็ค,
2024-05-06,2024-05-06,DO-0002/1081,ลูกค้าสัญญา,2024-05-11,สินค้า_7,976,2343246.61,2400.87,1870740.47,1916.74,20.16,G : กรัม,
2024-05-06,2024-05-06,DO-0003/5300,ลูกค้าสัญญา,2025-03-16,สินค้า_6,306,755904.08,2470.27,499015.98,1630.77,33.98,G : กรัม,
2024-05-06,2024-05-06,DO-0003/7184,ลูกค้าสัญญา,2024-05-10,สินค้า_2,326,505826.75,1551.62,330043.19,1012.4,34.75,G : กรัม,
2024-05-06,2024-05-06,DO-0008/6149,ลูกค้าเงินสด,2024-10-24,สินค้า_4,428,422132.58,986.29,368595.84,861.21,12.68,UNIT : ขวด,
2024-05-07,2024-05-07,DO-0010/2147,ลูกค้าต่างประเทศ,2024-05-08,สินค้า_2,459,1436420.46,3129.46,900616.61,1962.13,37.3,UNIT : ขวด,
2024-05-07,2024-05-07,DO-0007/8943,ลูกค้าต่างประเทศ,2024-08-05,สินค้า_7,448,1492140.31,3330.67,1311718.78,2927.94,12.09,G : กรัม,
2024-05-07,2024-05-07,DO-0010/5283,ลูกค้าเงินสด,2025-04-17,สินค้า_7,660,2242650.43,3397.96,1814042.4,2748.55,19.11,UNIT : ขวด,
2024-05-07,2024-05-07,DO-0011/9789,ลูกค้าสัญญา,2024-11-19,สินค้า_2,414,26130.17,63.12,16062.84,38.8,38.53,PKG : แพ็ค,
2024-05-07,2024-05-07,DO-0009/5698,ลูกค้าเงินสด,2025-02-11,สินค้า_10,313,359877.04,1149.77,241979.08,773.1,32.76,UNIT : ขวด,
2024-05-07,2024-05-07,DO-0008/7550,ลูกค้าเงินสด,2025-02-27,สินค้า_3,335,1464870.42,4372.75,887657.47,2649.72,39.4,UNIT : ขวด,
2024-05-08,2024-05-08,DO-0002/3803,ลูกค้าต่างประเทศ,2024-11-15,สินค้า_5,745,3020072.03,4053.79,1926646.51,2586.1,36.21,PKG : แพ็ค,
2024-05-08,2024-05-08,DO-0008/5082,ลูกค้าเงินสด,2024-09-22,สินค้า_8,743,2072279.15,2789.07,1632274.34,2196.87,21.23,UNIT : ขวด,
2024-05-08,2024-05-08,DO-0001/7178,ลูกค้าเงินสด,2024-09-28,สินค้า_9,941,1953715.58,2076.21,1421640.01,1510.78,27.23,PKG : แพ็ค,
2024-05-08,2024-05-08,DO-0007/1552,ลูกค้าต่างประเทศ,2024-10-14,สินค้า_4,352,650150.83,1847.02,533137.85,1514.6,18.0,PKG : แพ็ค,
2024-05-08,2024-05-08,DO-0006/4237,ลูกค้าสัญญา,2024-09-10,สินค้า_2,865,1748070.47,2020.89,1244554.32,1438.79,28.8,UNIT : ขวด,
2024-05-09,2024-05-09,DO-0007/8760,ลูกค้าเงินสด,2024-09-15,สินค้า_8,462,1900790.69,4114.27,1351656.72,2925.66,28.89,G : กรัม,
2024-05-09,2024-05-09,DO-0006/6533,ลูกค้าต่างประเทศ,2025-04-21,สินค้า_1,18,14448.02,802.67,11963.45,664.64,17.2,PKG : แพ็ค,
2024-05-09,2024-05-09,DO-0007/6652,ลูกค้าต่างประเทศ,2024-11-03,สินค้า_2,248,856323.27,3452.92,561273.99,2263.2,34.46,G : กรัม,
2024-05-09,2024-05-09,DO-0012/8805,ลูกค้าสัญญา,2024-12-13,สินค้า_1,763,3414507.09,4475.11,2466966.55,3233.25,27.75,UNIT : ขวด,
2024-05-09,2024-05-09,DO-0005/3065,ลูกค้าเงินสด,2025-03-26,สินค้า_8,552,422989.86,766.29,277924.29,503.49,34.3,PKG : แพ็ค,
2024-05-09,2024-05-09,DO-0010/2047,ลูกค้าสัญญา,2024-09-25,สินค้า_10,598,707847.03,1183.69,496511.65,830.29,29.86,G : กรัม,
2024-05-10,2024-05-10,DO-0008/2029,ลูกค้าเงินสด,2025-03-19,สินค้า_4,827,2373654.94,2870.2,1478890.06,1788.26,37.7,PKG : แพ็ค,
2024-05-10,2024-05-10,DO-0004/7953,ลูกค้าเงินสด,2025-03-26,สินค้า_9,589,1928655.66,3274.46,1341906.29,2278.28,30.42,G : กรัม,
2024-05-10,2024-05-10,DO-0005/5237,ลูกค้าเงินสด,2024-07-23,สินค้า_7,721,460322.28,638.45,308779.06,428.26,32.92,UNIT : ขวด,
2024-05-10,2024-05-10,DO-0008/6875,ลูกค้าเงินสด,2024-08-22,สินค้า_10,924,2385515.9,2581.73,1676057.54,1813.92,29.74,UNIT : ขวด,
2024-05-10,2024-05-10,DO-0012/2292,ลูกค้าเงินสด,2024-05-28,สินค้า_10,829,1546828.74,1865.9,1318912.38,1590.97,14.73,UNIT : ขวด,
2024-05-11,2024-05-11,DO-0012/7670,ลูกค้าเงินสด,2024-10-02,สินค้า_3,638,247669.47,388.2,206350.7,323.43,16.68,UNIT : ขวด,
2024-05-11,2024-05-11,DO-0010/2717,ลูกค้าสัญญา,2025-03-09,สินค้า_10,902,578431.16,641.28,511067.83,566.59,11.65,PKG : แพ็ค,
2024-05-11,2024-05-11,DO-0006/0411,ลูกค้าเงินสด,2024-08-31,สินค้า_9,723,3346774.59,4629.01,2848863.91,3940.34,14.88,G : กรัม,
2024-05-11,2024-05-11,DO-0004/1009,ลูกค้าเงินสด,2024-12-27,สินค้า_5,815,3470666.14,4258.49,2844041.42,3489.62,18.05,UNIT : ขวด,
2024-05-11,2024-05-11,DO-0007/9360,ลูกค้าต่างประเทศ,2025-03-22,สินค้า_4,757,3529887.62,4663.0,2531082.55,3343.57,28.3,G : กรัม,
2024-05-11,2024-05-11,DO-0006/7212,ลูกค้าต่างประเทศ,2024-07-09,สินค้า_2,322,525804.65,1632.93,322915.61,1002.84,38.59,UNIT : ขวด,
2024-05-12,2024-05-12,DO-0007/9542,ลูกค้าเงินสด,2025-04-08,สินค้า_3,143,700209.87,4896.57,601342.34,4205.19,14.12,G : กรัม,
2024-05-12,2024-05-12,DO-0010/2189,ลูกค้าเงินสด,2025-01-12,สินค้า_4,32,115865.51,3620.8,99359.29,3104.98,14.25,PKG : แพ็ค,
2024-05-12,2024-05-12,DO-0012/8212,ลูกค้าเงินสด,2025-02-19,สินค้า_5,822,1480809.41,1801.47,1106643.71,1346.28,25.27,UNIT : ขวด,
2024-05-12,2024-05-12,DO-0011/6710,ลูกค้าต่างประเทศ,2024-11-28,สินค้า_6,522,805612.52,1543.32,490967.72,940.55,39.06,UNIT : ขวด,
2024-05-12,2024-05-12,DO-0011/5747,ลูกค้าสัญญา,2024-06-28,สินค้า_5,364,1707787.88,4691.72,1405687.49,3861.78,17.69,G : กรัม,
2024-05-13,2024-05-13,DO-0012/3082,ลูกค้าเงินสด,2024-07-06,สินค้า_6,769,475516.15,618.36,315747.09,410.59,33.6,G : กรัม,
2024-05-13,2024-05-13,DO-0002/8235,ลูกค้าต่างประเทศ,2025-01-28,สินค้า_3,688,324675.7,471.91,194957.32,283.37,39.95,UNIT : ขวด,
2024-05-13,2024-05-13,DO-0011/7170,ลูกค้าเงินสด,2025-01-06,สินค้า_10,878,3788198.01,4314.58,2762418.85,3146.26,27.08,PKG : แพ็ค,
2024-05-13,2024-05-13,DO-0004/6793,ลูกค้าสัญญา,2024-07-13,สินค้า_1,14,17999.08,1285.65,13487.73,963.41,25.06,UNIT : ขวด,
2024-05-13,2024-05-13,DO-0001/1438,ลูกค้าสัญญา,2024-05-21,สินค้า_3,776,2949809.02,3801.3,2127865.67,2742.09,27.86,UNIT : ขวด,
2024-05-13,2024-05-13,DO-0007/8532,ลูกค้าต่างประเทศ,2024-12-29,สินค้า_6,415,707557.37,1704.96,630323.01,1518.85,10.92,UNIT : ขวด,
2024-05-14,2024-05-14,DO-0006/2206,ลูกค้าสัญญา,2025-01-02,สินค้า_3,606,1916661.39,3162.81,1319387.61,2177.21,31.16,UNIT : ขวด,
2024-05-14,2024-05-14,DO-0010/7028,ลูกค้าสัญญา,2025-01-15,สินค้า_8,49,235450.55,4805.11,197909.16,4038.96,15.94,UNIT : ขวด,
2024-05-14,2024-05-14,DO-0003/8867,ลูกค้าเงินสด,2024-11-21,สินค้า_2,578,2442788.52,4226.28,1491063.71,2579.7,38.96,UNIT : ขวด,
2024-05-14,2024-05-14,DO-0004/4591,ลูกค้าสัญญา,2024-05-20,สินค้า_7,773,2635256.41,3409.13,1801691.03,2330.78,31.63,G : กรัม,
2024-05-14,2024-05-14,DO-0010/5318,ลูกค้าต่างประเทศ,2024-12-07,สินค้า_9,389,159445.02,409.88,122480.26,314.86,23.18,UNIT : ขวด,
2024-05-15,2024-05-15,DO-0006/0545,ลูกค้าเงินสด,2024-09-21,สินค้า_9,728,313468.37,430.59,242433.69,333.01,22.66,G : กรัม,
2024-05-15,2024-05-15,DO-0009/4194,ลูกค้าสัญญา,2024-05-28,สินค้า_3,210,351431.19,1673.48,295973.02,1409.4,15.78,UNIT : ขวด,
2024-05-15,2024-05-15,DO-0011/2960,ลูกค้าต่างประเทศ,2024-12-15,สินค้า_6,177,640680.38,3619.66,403891.08,2281.87,36.96,G : กรัม,
2024-05-15,2024-05-15,DO-0004/6083,ลูกค้าต่างประเทศ,2024-06-13,สินค้า_10,979,95481.37,97.53,66399.11,67.82,30.46,PKG : แพ็ค,
2024-05-15,2024-05-15,DO-0001/8567,ลูกค้าสัญญา,2025-03-02,สินค้า_10,97,276366.98,2849.14,192151.55,1980.94,30.47,UNIT : ขวด,
2024-05-15,2024-05-15,DO-0010/8558,ลูกค้าเงินสด,2024-10-07,สินค้า_7,883,3521549.08,3988.16,3110226.07,3522.34,11.68,PKG : แพ็ค,
2024-05-16,2024-05-16,DO-0010/4456,ลูกค้าเงินสด,2025-03-26,สินค้า_8,119,456596.67,3836.95,348908.15,2932.0,23.59,G : กรัม,
2024-05-16,2024-05-16,DO-0010/6397,ลูกค้าสัญญา,2025-02-20,สินค้า_7,129,556282.81,4312.27,343182.42,2660.33,38.31,G : กรัม,
2024-05-16,2024-05-16,DO-0007/0814,ลูกค้าต่างประเทศ,2025-02-05,สินค้า_3,701,3056665.55,4360.44,2608725.71,3721.43,14.65,G : กรัม,
2024-05-16,2024-05-16,DO-0005/2549,ลูกค้าสัญญา,2025-01-04,สินค้า_8,769,1754388.09,2281.39,1210104.78,1573.61,31.02,G : กรัม,
2024-05-16,2024-05-16,DO-0001/2402,ลูกค้าสัญญา,2024-06-13,สินค้า_1,307,130696.62,425.72,99007.82,322.5,24.25,UNIT : ขวด,
2024-05-17,2024-05-17,DO-0001/2311,ลูกค้าต่างประเทศ,2025-03-03,สินค้า_5,263,573508.96,2180.64,471228.21,1791.74,17.83,G : กรัม,
2024-05-17,2024-05-17,DO-0009/7212,ลูกค้าสัญญา,2025-04-21,สินค้า_8,926,2553844.81,2757.93,2239823.39,2418.82,12.3,G : กรัม,
2024-05-17,2024-05-17,DO-0012/7553,ลูกค้าต่างประเทศ,2024-11-12,สินค้า_3,864,3456670.13,4000.78,2904327.02,3361.49,15.98,G : กรัม,
2024-05-17,2024-05-17,DO-0004/6728,ลูกค้าเงินสด,2024-10-07,สินค้า_6,211,183749.17,870.85,118334.75,560.83,35.6,PKG : แพ็ค,
2024-05-17,2024-05-17,DO-0006/5354,ลูกค้าเงินสด,2024-10-24,สินค้า_4,122,37330.77,305.99,28378.04,232.61,23.98,PKG : แพ็ค,
2024-05-18,2024-05-18,DO-0001/3847,ลูกค้าต่างประเทศ,2024-10-26,สินค้า_10,86,336789.05,3916.15,209894.49,2440.63,37.68,G : กรัม,
2024-05-18,2024-05-18,DO-0008/0933,ลูกค้าเงินสด,2024-11-17,สินค้า_3,328,1317844.65,4017.82,853879.21,2603.29,35.21,UNIT : ขวด,
2024-05-18,2024-05-18,DO-0005/8288,ลูกค้าเงินสด,2024-06-26,สินค้า_6,247,549135.68,2223.22,343132.31,1389.2,37.51,PKG : แพ็ค,
2024-05-18,2024-05-18,DO-0011/3180,ลูกค้าสัญญา,2024-10-18,สินค้า_8,653,2215942.88,3393.48,1516269.21,2322.0,31.57,PKG : แพ็ค,
2024-05-18,2024-05-18,DO-0010/8767,ลูกค้าเงินสด,2024-08-06,สินค้า_8,308,319348.61,1036.85,198978.16,646.03,37.69,G : กรัม,
2024-05-18,2024-05-18,DO-0010/3369,ลูกค้าต่างประเทศ,2025-02-10,สินค้า_7,572,1406701.81,2459.27,1141861.1,1996.26,18.83,PKG : แพ็ค,
2024-05-19,2024-05-19,DO-0007/4430,ลูกค้าเงินสด,2024-08-22,สินค้า_2,726,2441918.08,3363.52,2035770.41,2804.09,16.63,G : กรัม,
2024-05-19,2024-05-19,DO-0007/5807,ลูกค้าเงินสด,2025-03-27,สินค้า_9,871,3018992.58,3466.12,2636916.11,3027.46,12.66,UNIT : ขวด,
2024-05-19,2024-05-19,DO-0004/7854,ลูกค้าต่างประเทศ,2024-09-14,สินค้า_9,495,2282635.38,4611.38,1370724.81,2769.14,39.95,G : กรัม,
2024-05-19,2024-05-19,DO-0009/3979,ลูกค้าสัญญา,2025-05-15,สินค้า_6,879,3608244.49,4104.94,2674087.44,3042.19,25.89,G : กรัม,
2024-05-19,2024-05-19,DO-0002/2671,ลูกค้าต่างประเทศ,2025-01-01,สินค้า_5,422,945895.73,2241.46,595388.45,1410.87,37.06,UNIT : ขวด,
2024-05-20,2024-05-20,DO-0007/9461,ลูกค้าเงินสด,2025-04-17,สินค้า_8,7,27162.76,3880.39,21509.62,3072.8,20.81,PKG : แพ็ค,
2024-05-20,2024-05-20,DO-0002/3430,ลูกค้าต่างประเทศ,2025-04-22,สินค้า_7,274,67418.42,246.05,54993.1,200.7,18.43,G : กรัม,
2024-05-20,2024-05-20,DO-0011/9648,ลูกค้าสัญญา,2024-06-28,สินค้า_7,925,657985.45,711.34,569346.79,615.51,13.47,UNIT : ขวด,
2024-05-20,2024-05-20,DO-0002/1029,ลูกค้าสัญญา,2024-07-20,สินค้า_1,503,2325754.89,4623.77,2021993.66,4019.87,13.06,UNIT : ขวด,
2024-05-20,2024-05-20,DO-0009/6314,ลูกค้าสัญญา,2024-07-15,สินค้า_8,377,282775.03,750.07,195284.85,518.0,30.94,UNIT : ขวด,
2024-05-20,2024-05-20,DO-0012/1053,ลูกค้าสัญญา,2024-11-24,สินค้า_8,530,2591258.84,4889.17,2307039.96,4352.91,10.97,UNIT : ขวด,
2024-05-21,2024-05-21,DO-0003/1206,ลูกค้าเงินสด,2024-07-01,สินค้า_4,549,2258940.2,4114.65,1645445.76,2997.17,27.16,UNIT : ขวด,
2024-05-21,2024-05-21,DO-0006/5415,ลูกค้าสัญญา,2024-11-30,สินค้า_5,646,3140360.09,4861.24,2545689.53,3940.7,18.94,UNIT : ขวด,
2024-05-21,2024-05-21,DO-0008/3448,ลูกค้าต่างประเทศ,2024-07-06,สินค้า_3,512,558201.95,1090.24,382049.89,746.19,31.56,G : กรัม,
2024-05-21,2024-05-21,DO-0003/1526,ลูกค้าเงินสด,2025-02-07,สินค้า_1,57,14807.59,259.78,11407.47,200.13,22.96,G : กรัม,
2024-05-21,2024-05-21,DO-0010/6167,ลูกค้าเงินสด,2024-09-30,สินค้า_4,838,1208820.88,1442.51,753064.79,898.65,37.7,UNIT : ขวด,
2024-05-22,2024-05-22,DO-0003/6164,ลูกค้าสัญญา,2024-10-14,สินค้า_5,914,512020.13,560.2,438924.11,480.22,14.28,G : กรัม,
2024-05-22,2024-05-22,DO-0008/7499,ลูกค้าต่างประเทศ,2025-01-25,สินค้า_1,373,1480386.59,3968.86,888781.09,2382.79,39.96,PKG : แพ็ค,
2024-05-22,2024-05-22,DO-0003/5061,ลูกค้าสัญญา,2024-06-16,สินค้า_2,995,3830306.25,3849.55,2585904.26,2598.9,32.49,G : กรัม,
2024-05-22,2024-05-22,DO-0008/5677,ลูกค้าสัญญา,2025-03-06,สินค้า_5,174,373393.84,2145.94,289434.78,1663.42,22.49,UNIT : ขวด,
2024-05-22,2024-05-22,DO-0011/0055,ลูกค้าเงินสด,2024-09-28,สินค้า_2,110,414490.46,3768.1,341898.34,3108.17,17.51,G : กรัม,
2024-05-22,2024-05-22,DO-0003/1002,ลูกค้าต่างประเทศ,2024-09-22,สินค้า_3,563,2781412.15,4940.34,1969712.35,3498.6,29.18,G : กรัม,
2024-05-23,2024-05-23,DO-0002/9825,ลูกค้าต่างประเทศ,2025-04-23,สินค้า_5,793,2200107.98,2774.41,1775084.93,2238.44,19.32,PKG : แพ็ค,
2024-05-23,2024-05-23,DO-0007/9954,ลูกค้าสัญญา,2024-09-18,สินค้า_5,706,2174325.62,3079.78,1394905.6,1975.79,35.85,PKG : แพ็ค,
2024-05-23,2024-05-23,DO-0005/7220,ลูกค้าสัญญา,2024-07-12,สินค้า_4,626,2980216.91,4760.73,2120828.03,3387.9,28.84,UNIT : ขวด,
2024-05-23,2024-05-23,DO-0005/0692,ลูกค้าต่างประเทศ,2024-08-08,สินค้า_2,19,28805.03,1516.05,20063.51,1055.97,30.35,UNIT : ขวด,
2024-05-23,2024-05-23,DO-0008/9182,ลูกค้าเงินสด,2024-12-23,สินค้า_9,756,3021763.16,3997.04,1881135.1,2488.27,37.75,UNIT : ขวด,
2024-05-24,2024-05-24,DO-0009/2133,ลูกค้าต่างประเทศ,2024-07-09,สินค้า_7,24,75203.79,3133.49,52472.82,2186.37,30.23,PKG : แพ็ค,
2024-05-24,2024-05-24,DO-0011/0150,ลูกค้าสัญญา,2024-09-12,สินค้า_7,729,1537842.11,2109.52,1087155.85,1491.3,29.31,UNIT : ขวด,
2024-05-24,2024-05-24,DO-0001/7276,ลูกค้าสัญญา,2025-01-20,สินค้า_3,581,1573775.72,2708.74,1132574.94,1949.35,28.03,PKG : แพ็ค,
2024-05-24,2024-05-24,DO-0006/1269,ลูกค้าต่างประเทศ,2024-10-13,สินค้า_8,829,3156273.26,3807.33,2500049.09,3015.74,20.79,PKG : แพ็ค,
2024-05-24,2024-05-24,DO-0002/5262,ลูกค้าเงินสด,2025-01-30,สินค้า_5,195,197139.66,1010.97,149620.27,767.28,24.1,PKG : แพ็ค,
2024-05-24,2024-05-24,DO-0009/9582,ลูกค้าเงินสด,2024-06-02,สินค้า_4,557,675015.93,1211.88,604184.0,1084.71,10.49,PKG : แพ็ค,
